	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	NPC_BREACH
18077	UXS1	-10.95976667	-0.083282455	0.426175007	FALSE
18078	UXT	4.379024167	1.472000958	-0.236072613	FALSE
18079	VAC14	-2.804425	1.271581781	2.54610377	FALSE
18080	VAMP1	-1.139558333	-0.585559983	-0.191541606	FALSE
18081	VAMP2	-5.983691667	-0.305070054	0.516822308	FALSE
18082	VAMP3	-2.357316667	-0.462265971	0.113986476	FALSE
18083	VAMP4	1.681525	-0.380228234	-1.488583389	FALSE
18084	VAMP5	1.875736667	-0.94920856	1.257794345	FALSE
18085	VAMP7	-21.60021667	-0.961107442	-0.323541212	FALSE
18086	VAMP8	-6.202433333	-0.087217235	0.35221291	FALSE
18087	VANGL1	-10.61268333	-1.062864338	-0.895866687	FALSE
18088	VANGL2	-1.092919167	0.846543615	-0.547555731	FALSE
18089	VAPA	-3.481594167	0.954909201	-0.205267408	FALSE
18090	VAPB	0.835483333	0.044187619	-0.739778258	FALSE
18091	VARS1	6.426290833	0.03552787	0.157599521	FALSE
18092	VARS2	4.3739625	0.385007104	0.258741199	FALSE
18093	VASH1	-2.3386025	0.30544779	-0.928986096	FALSE
18094	VASH2	-5.382566667	-0.561071506	-0.116192883	FALSE
18095	VASN	-4.922045833	0.769605369	-0.282801611	FALSE
18096	VASP	-5.041218333	-0.42373879	-0.147950516	FALSE
18097	VAT1	0.486986667	0.265417572	-0.584058379	FALSE
18098	VAT1L	-2.528008333	-0.185054317	0.970990442	FALSE
18099	VAV1	-69.98925	0.16193998	-0.002281655	FALSE
18100	VAV2	-26.15969167	-0.456627819	-0.283130047	FALSE
18101	VAV3	4.771708333	-0.515821761	-0.504491055	FALSE
18102	VAX1	-16.786775	2.825912694	0.012193582	FALSE
18103	VAX2	-6.025006667	0.072871119	0.900725831	FALSE
18104	VBP1	3.8506	-0.987223955	0.463585901	FALSE
18105	VCAM1	3.532741667	-1.379447626	-0.553835997	FALSE
18106	VCAN	2.030241667	-0.878872479	-0.205062891	FALSE
18107	VCF1	11.444755	0.456663517	-0.519090241	FALSE
18108	VCF2	-17.03296667	-1.099242909	-0.626108758	FALSE
18109	VCL	8.146858333	-0.375988942	-1.03815443	FALSE
18110	VCP	-10.815775	0.856417648	-0.011562906	FALSE
18111	VCPIP1	10.201855	-0.646861709	0.423578078	FALSE
18112	VCPKMT	1.837334167	0.394284427	-0.69601232	FALSE
18113	VCX	1.759716667	0.017243348	-0.924586968	FALSE
18114	VCX2	8.056966667	-0.046253002	-0.820270127	FALSE
18115	VCX3A	7.579083333	-0.749953281	-0.563788824	FALSE
18116	VCX3B	-2.868825	-0.9972328	0.45205133	FALSE
18117	VCY	-1.8946	-1.346501819	-0.264527013	FALSE
18118	VCY1B	1.840425	-0.713889246	-0.116984859	FALSE
18119	VDAC1	1.283921667	1.745950355	-0.776414622	FALSE
18120	VDAC2	6.126955833	0.847013173	0.57053613	FALSE
18121	VDAC3	3.699483333	-0.3596745	-1.108617566	FALSE
18122	VDR	-0.2644	-0.876847509	0.280082196	FALSE
18123	VEGFA	1.8004225	0.66602721	2.221441344	FALSE
18124	VEGFB	-0.916594167	1.236177855	-0.445815281	FALSE
18125	VEGFC	-1.115558333	-0.635969156	-0.111209827	FALSE
18126	VEGFD	-7.200835833	0.18652071	-0.26806999	FALSE
18127	VENTX	-4.771741667	1.598061818	0.221727812	FALSE
18128	VEPH1	-12.04924167	0.149496797	-0.126459086	FALSE
18129	VEZF1	6.109264167	1.017971028	0.197856569	FALSE
18130	VEZT	4.451166667	-0.523303911	-0.597055978	FALSE
18131	VGF	1.297581667	1.004271837	3.089763937	FALSE
18132	VGLL1	0.604463333	0.19350766	1.574538427	FALSE
18133	VGLL2	0.3479675	1.088696344	0.118351422	FALSE
18134	VGLL3	-5.072416667	-0.731707102	-0.237235111	FALSE
18135	VGLL4	-10.35555917	0.740722409	-1.166688107	FALSE
18136	VHL	-8.7608	-0.525378261	-0.459154212	FALSE
18137	VHLL	-3.022266667	-0.350761272	0.943573603	FALSE
18138	VIL1	2.622386667	0.15283646	-0.236539761	FALSE
18139	VILL	-4.77239	1.161967197	-0.459835336	FALSE
18140	VIM	-4.216085833	0.569082201	0.010388946	FALSE
18141	VIP	3.064216667	-0.604183837	0.204760634	FALSE
18142	VIPAS39	3.61522	0.623064051	-1.000803444	FALSE
18143	VIPR1	0.367175	-0.530729484	-0.038680685	FALSE
18144	VIPR2	39.5692	2.494431608	-0.570521732	TRUE
18145	VIRMA	3.5924	-0.234645185	-0.004406434	FALSE
18146	VIT	9.072966667	-0.341411532	-0.188381742	FALSE
18147	VKORC1	-3.4168	-0.605446575	0.501877493	FALSE
18148	VKORC1L1	-3.916788333	0.666155352	-0.407014796	FALSE
18149	VLDLR	-5.534618333	0.63496511	0.025998747	FALSE
18150	VMA21	2.983836667	1.121038044	0.265666842	FALSE
18151	VMAC	-6.004028333	-0.182777637	0.801886355	FALSE
18152	VMO1	-5.123158333	0.781091622	0.821369972	FALSE
18153	VMP1	-1.679916667	-0.913109104	-0.626196796	FALSE
18154	VN1R1	-55.05225	-0.488489715	-1.167198072	FALSE
18155	VN1R2	-46.69025	-1.148061358	-1.186526309	FALSE
18156	VN1R4	-61.22175	-1.504043196	-0.597646224	FALSE
18157	VN1R5	0			FALSE
18158	VNN1	-0.181458333	-0.624780788	-1.303856331	FALSE
18159	VNN2	8.961925	-0.522252957	-1.324292531	FALSE
18160	VOPP1	-8.330010833	0.108169357	-0.369627706	FALSE
18161	VPREB1	-2.6643	-0.05015822	-0.001488683	FALSE
18162	VPREB3	-8.170825	0.129377271	-0.44058708	FALSE
18163	VPS11	-3.464676667	0.828610972	0.937303478	FALSE
18164	VPS13A	-6.194783333	-1.231988489	0.825044616	FALSE
18165	VPS13B	-7.350833333	-0.586435096	-0.841931558	FALSE
18166	VPS13C	-5.133440833	-0.003131741	-1.095184677	FALSE
18167	VPS13D	-0.411541667	0.440087219	-0.914550138	FALSE
18168	VPS16	1.45017	0.283304141	-1.22104892	FALSE
18169	VPS18	0.641660833	-0.306730768	1.057656267	FALSE
18170	VPS25	-6.166198333	-0.571638898	0.6183723	FALSE
18171	VPS26A	5.139416667	-0.304586761	-0.460907673	FALSE
18172	VPS26B	6.753836667	0.282265459	-0.889988816	FALSE
18173	VPS26C	7.98975	-0.738458072	-0.602016047	FALSE
18174	VPS28	0.917119167	1.977786853	0.411627183	FALSE
18175	VPS29	1.279541667	-0.299787015	-1.124061998	FALSE
18176	VPS33A	-2.4567	0.37816744	0.050700857	FALSE
18177	VPS33B	-7.136044167	0.895114485	-0.766087666	FALSE
18178	VPS35	-11.68150833	-0.543085966	-0.031040507	FALSE
18179	VPS35L	-13.77303333	-1.349087393	-0.839845029	FALSE
18180	VPS36	-0.859925	-0.56207715	-0.926645341	FALSE
18181	VPS37A	-1.750026667	-0.519847479	0.45524664	FALSE
18182	VPS37B	3.014468333	0.003437516	-0.366076736	FALSE
18183	VPS37C	5.592558333	-1.207178638	0.58731327	FALSE
18184	VPS37D	-4.263066667	0.304236993	0.177956269	FALSE
18185	VPS39	7.596643333	-0.380886994	0.516574993	FALSE
18186	VPS41	1.84985	-0.190262882	-0.863173952	FALSE
18187	VPS45	4.130924167	0.85329327	-0.385943317	FALSE
18188	VPS4A	0.039516667	0.261319687	-0.721097102	FALSE
18189	VPS4B	1.082954167	0.139447332	0.684219379	FALSE
18190	VPS50	1.139430833	1.818045887	-0.989578058	FALSE
18191	VPS51	7.545711667	0.753538606	-0.1778817	FALSE
18192	VPS52	-3.893458333	-0.483939981	-1.22396713	FALSE
18193	VPS53	-116.8579167	-0.752193019	0.327566258	FALSE
18194	VPS54	5.563075	-1.450613329	-0.533845199	FALSE
18195	VPS72	3.994658333	-0.08720126	-0.741405837	FALSE
18196	VPS8	9.814355	-0.436033799	0.769339841	FALSE
18197	VPS9D1	-3.16775	1.232277537	0.840914844	FALSE
18198	VRK1	1.345890833	-0.820065213	0.396480461	FALSE
18199	VRK2	7.085501667	0.594536528	1.122060958	FALSE
18200	VRK3	3.77026	0.220326206	-0.587390082	FALSE
18201	VRTN	-4.254116667	0.544154818	-0.368102681	FALSE
18202	VSIG1	11.78455	-0.499040053	-0.774104418	FALSE
18203	VSIG10	0.782741667	-0.448294828	-1.355149313	FALSE
18204	VSIG10L	-46.52586667	-0.346179284	4.178628885	FALSE
18205	VSIG10L2	-6.969523333	-0.02056767	0.053512624	FALSE
18206	VSIG2	-36.81285	1.832582257	0.829659186	FALSE
18207	VSIG4	0.838025	0.37202683	-0.161993146	FALSE
18208	VSIG8	-6.5485	0.741775963	0.599800894	FALSE
18209	VSIR	-1.18759	-0.099582112	-0.733878236	FALSE
18210	VSNL1	3.104156667	0.230300269	1.436613117	FALSE
18211	VSTM1	1.510833333	-1.066420345	-0.70792235	FALSE
18212	VSTM2A	3.8304075	1.529160821	0.250242804	FALSE
18213	VSTM2B	-13.718075	2.46802611	0.745123568	FALSE
18214	VSTM2L	-1.708818333	0.594238211	0.64406176	FALSE
18215	VSTM4	-9.643316667	-0.175698097	0.022199951	FALSE
18216	VSTM5	3.3077	-0.711992447	0.016772453	FALSE
18217	VSX1	7.12525	1.200945566	0.810739694	FALSE
18218	VSX2	-3.448125	-0.561220946	0.618165009	FALSE
18219	VTA1	10.936335	-1.302996293	-0.545152388	FALSE
18220	VTCN1	3.636316667	-1.165294228	-0.281563793	FALSE
18221	VTI1A	-7.807841667	-0.738865602	-0.592169882	FALSE
18222	VTI1B	2.763375	0.657676614	0.012976397	FALSE
18223	VTN	-0.667753333	0.167552283	0.17161611	FALSE
18224	VWA1	5.3712275	0.261897202	0.710343717	FALSE
18225	VWA2	-6.46495	-0.320950412	-0.29610335	FALSE
18226	VWA3A	-4.43775	-0.26235286	-0.588385974	FALSE
18227	VWA3B	-9.204883333	-1.212601642	-1.244215063	FALSE
18228	VWA5A	7.283958333	-0.273924377	-1.418852428	FALSE
18229	VWA5B1	-5.825125	0.40093792	-0.630494728	FALSE
18230	VWA5B2	-0.695639167	-0.438602049	0.024356248	FALSE
18231	VWA7	-15.20700833	-0.034617001	0.585304909	FALSE
18232	VWA8	-14.47618333	-1.172204146	-0.118385677	FALSE
18233	VWC2	-2.274391667	-0.478390911	-0.141913568	FALSE
18234	VWC2L	1.508173333	0.021537237	1.377887606	FALSE
18235	VWCE	0.021615	0.111478148	-1.079243916	FALSE
18236	VWDE	5.429555833	0.67298164	1.129878901	FALSE
18237	VWF	9.543291667	-0.22152134	-1.19718115	FALSE
18238	VXN	0.182825	-0.999635404	-0.530238794	FALSE
18239	WAC	7.005056667	0.574534859	0.798551886	FALSE
18240	WAPL	3.515266667	-0.55604099	-0.617758205	FALSE
18241	WARS1	1.217041667	-0.443843155	-0.05199796	FALSE
18242	WARS2	6.060115	-0.734010957	1.203725874	FALSE
18243	WAS	6.175975	0.002271713	0.165417889	FALSE
18244	WASF1	0.1933975	0.165071131	1.413639495	FALSE
18245	WASF2	-5.272829167	0.619277357	-0.663806094	FALSE
18246	WASF3	-4.286583333	-0.848362335	-0.447610178	FALSE
18247	WASHC1	-1.293333333	8.143990278	3.224525923	FALSE
18248	WASHC2A	2.10327	1.652270001	-0.009908333	FALSE
18249	WASHC2C	1.710619167	0.782291378	-1.404488529	FALSE
18250	WASHC3	0.603663333	0.503980327	-0.770946838	FALSE
18251	WASHC4	15.167085	-0.461171028	0.777972665	FALSE
18252	WASHC5	1.666259167	0.722846171	0.117347744	FALSE
18253	WASL	3.748955	0.235276832	0.494380097	FALSE
18254	WBP1	-3.6943725	1.590409314	0.566533126	FALSE
18255	WBP11	-3.09168	0.010806851	-0.235728412	FALSE
18256	WBP1L	3.787066667	-0.614647786	-0.291717165	FALSE
18257	WBP2	1.550789167	0.066715796	0.154717128	FALSE
18258	WBP2NL	8.4361	-0.792184516	-0.682706578	FALSE
18259	WBP4	2.232728333	-0.09059576	-0.880325254	FALSE
18260	WDCP	0.481363333	0.797722376	0.253631003	FALSE
18261	WDFY1	2.354758333	-0.264429596	-0.534957697	FALSE
18262	WDFY2	6.639366667	0.390815291	0.319399849	FALSE
18263	WDFY3	2.529918333	0.677404633	-1.271970589	FALSE
18264	WDFY4	-5.572216667	-1.038992523	0.116898613	FALSE
18265	WDHD1	4.929333333	-1.458102414	-0.490232105	FALSE
18266	WDPCP	-5.3689	-1.413005353	-0.869771458	FALSE
18267	WDR1	-2.112998333	-0.107844135	-0.179257405	FALSE
18268	WDR11	12.93626667	-1.130803026	-0.30853736	FALSE
18269	WDR12	4.698075	-0.852319954	-0.550244432	FALSE
18270	WDR13	-0.319908333	-0.021223866	-1.151910239	FALSE
18271	WDR17	3.846133333	-0.288715614	1.235131935	FALSE
18272	WDR18	-5.5272125	0.091517753	1.140926014	FALSE
18273	WDR19	0.1843475	0.170878484	-1.147173681	FALSE
18274	WDR20	2.4231475	-0.103819823	-0.919328956	FALSE
18275	WDR24	-9.074463333	2.258463294	0.02830488	FALSE
18276	WDR25	-10.53146667	1.481778879	-0.246937019	FALSE
18277	WDR26	4.69997	-0.448765733	0.292753484	FALSE
18278	WDR27	-17.19316667	-0.538621884	-1.039314686	FALSE
18279	WDR3	7.903289167	1.417546098	-0.712622709	FALSE
18280	WDR31	-7.468775	-1.097156872	-0.548187623	FALSE
18281	WDR33	0.944479167	-0.299160977	-0.436431997	FALSE
18282	WDR35	0.145241667	-1.65932676	-1.303393555	FALSE
18283	WDR36	-2.574275	-1.074202239	-0.907951645	FALSE
18284	WDR37	-2.326155833	0.731223591	-0.275442458	FALSE
18285	WDR38	-5.144650833	1.140012263	1.581663951	FALSE
18286	WDR4	-3.0543175	-0.07826749	0.017201497	FALSE
18287	WDR41	3.935873333	2.283654177	1.368084794	FALSE
18288	WDR43	5.711316667	0.309664214	-0.728938352	FALSE
18289	WDR44	4.863295833	-0.265948621	-1.159392176	FALSE
18290	WDR45	-4.203695833	-0.349910209	0.954057018	FALSE
18291	WDR45B	-0.217216667	-0.239060539	-0.999146617	FALSE
18292	WDR46	3.706270833	0.774051551	1.472247462	FALSE
18293	WDR47	-1.674625	-1.469487639	-0.24322062	FALSE
18294	WDR48	-4.692883333	-0.732157921	0.197058671	FALSE
18295	WDR49	-8.370225	-1.233818563	-1.015281962	FALSE
18296	WDR5	-1.524223333	0.34891011	1.385692642	FALSE
18297	WDR53	2.8335	0.034406732	-0.962898402	FALSE
18298	WDR54	-6.036528333	0.973486633	-0.255779729	FALSE
18299	WDR55	-3.362486667	0.963607799	-0.094986443	FALSE
18300	WDR59	-3.280183333	-1.549294389	0.260018098	FALSE
18301	WDR5B	3.878924167	0.855776658	1.427286293	FALSE
18302	WDR6	0.485984167	0.498009138	0.24442981	FALSE
18303	WDR62	2.400679167	-0.026586882	-0.827374615	FALSE
18304	WDR64	3.527166667	0.204435074	0.185331985	FALSE
18305	WDR7	4.308566667	-1.03074514	-0.597602186	FALSE
18306	WDR70	0.225516667	-1.301326191	-0.467948379	FALSE
18307	WDR72	5.3007	0.235936404	0.43577628	FALSE
18308	WDR73	2.792333333	-0.283474908	0.107208051	FALSE
18309	WDR74	-0.820206667	1.532222213	-0.257082214	FALSE
18310	WDR75	5.169146667	0.188988362	-0.240380493	FALSE
18311	WDR76	-2.105833333	-0.232619686	-1.215331335	FALSE
18312	WDR77	5.488818333	1.068449355	1.940178327	FALSE
18313	WDR81	1.969446667	-0.071439379	0.074828773	FALSE
18314	WDR82	-0.04476	0.30191798	-0.358275168	FALSE
18315	WDR83	-1.365603333	-0.071893676	0.592897733	FALSE
18316	WDR83OS	0.303579167	-0.077987304	0.416816386	FALSE
18317	WDR86	-2.488305833	0.566319453	0.859452491	FALSE
18318	WDR87	-27.00806667	-0.914114741	0.029120252	FALSE
18319	WDR88	-3.766491667	0.140590799	-0.4711582	FALSE
18320	WDR89	12.15825	-0.852022181	-0.610279735	FALSE
18321	WDR90	-0.823384167	-1.018271662	2.31548592	FALSE
18322	WDR91	-8.512733333	-1.240066161	-1.090729408	FALSE
18323	WDR93	-19.09884167	-0.184795339	0.502477836	FALSE
18324	WDR97	-0.021866667	-0.157868325	-0.07879068	FALSE
18325	WDSUB1	5.399616667	-0.946753443	0.065139539	FALSE
18326	WDTC1	-4.66213	0.709551054	-1.196890383	FALSE
18327	WEE1	-2.837984167	0.054489471	-0.776324911	FALSE
18328	WEE2	2.076715833	1.018335151	0.738402467	FALSE
18329	WFDC1	-1.348695	0.542635024	-0.64911862	FALSE
18330	WFDC10A	-5.482666667	-1.221529501	-0.44731448	FALSE
18331	WFDC10B	-16.13995	0.568281368	-0.505669964	FALSE
18332	WFDC11	-32.826425	-1.05489589	-0.445384484	FALSE
18333	WFDC12	5.35315	-0.182862739	-0.569849014	FALSE
18334	WFDC13	-3.425233333	-0.677344874	-1.018263796	FALSE
18335	WFDC2	-2.399333333	-0.766122118	-0.571679052	FALSE
18336	WFDC3	-1.545861667	0.116067824	0.167834745	FALSE
18337	WFDC5	-3.261894167	0.217449308	-0.802302273	FALSE
18338	WFDC6	0.903275	0.882963426	-0.605301898	FALSE
18339	WFDC8	-11.03109167	-0.32000219	-0.995276071	FALSE
18340	WFDC9	-16.85421667	-1.078596293	0.263269211	FALSE
18341	WFIKKN1	-3.936999167	2.210259428	1.575298946	FALSE
18342	WFIKKN2	-4.25722	-0.117401399	-0.958345007	FALSE
18343	WFS1	2.227416667	1.050265912	0.555158138	FALSE
18344	WHAMM	0.128025	-0.839751286	-0.719002537	FALSE
18345	WHRN	-2.460610833	0.52165018	1.117078538	FALSE
18346	WIF1	8.564941667	-0.853639081	-0.371044387	FALSE
18347	WIPF1	2.5096725	0.861865617	-0.202593826	FALSE
18348	WIPF2	2.256166667	-0.108891155	-0.435573901	FALSE
18349	WIPF3	-6.853816667	-1.223077995	0.590884361	FALSE
18350	WIPI1	0.202625	-0.593731803	0.397674933	FALSE
18351	WIPI2	-2.943833333	-0.918774774	0.020900057	FALSE
18352	WIZ	-32.98589167	-0.398153185	0.404870366	FALSE
18353	WLS	-4.240916667	-0.726716873	0.060150737	FALSE
18354	WNK1	-5.951216667	-0.16256534	0.097290846	FALSE
18355	WNK2	-1.514484167	0.249859196	0.00976037	FALSE
18356	WNK3	-0.614424167	-0.758251477	-0.426949065	FALSE
18357	WNK4	-1.7514	0.538182013	0.544580688	FALSE
18358	WNT1	-19.987575	1.878828593	-0.393356306	FALSE
18359	WNT10A	-5.756504167	0.906254417	-0.737430409	FALSE
18360	WNT10B	-4.802183333	1.397997035	0.733355377	FALSE
18361	WNT11	0.107375	-0.999253827	-0.761039957	FALSE
18362	WNT16	0.565425	0.147388688	-0.667888242	FALSE
18363	WNT2	3.3045	1.647146335	-0.012656551	FALSE
18364	WNT2B	-2.772625	-0.649471287	1.170682056	FALSE
18365	WNT3	-5.729265	-0.346061247	1.441242154	FALSE
18366	WNT3A	-6.511491667	0.328832687	0.390510166	FALSE
18367	WNT4	3.788590833	0.315281481	-0.744037388	FALSE
18368	WNT5A	0.387483333	-0.918694122	0.210239546	FALSE
18369	WNT5B	1.0479	-0.897552865	-0.75463776	FALSE
18370	WNT6	-10.89072667	1.166888853	0.130262291	FALSE
18371	WNT7A	-36.94225	-0.866867048	-0.719047993	FALSE
18372	WNT7B	-2.685646667	0.65660725	1.936326071	FALSE
18373	WNT8A	3.398191667	-0.89439424	-1.072181608	FALSE
18374	WNT8B	-0.793008333	-0.715462556	0.557479857	FALSE
18375	WNT9A	-2.5738775	0.179260576	1.336824871	FALSE
18376	WNT9B	7.4827	-0.123723411	0.650507503	FALSE
18377	WRAP53	-1.501095833	0.235217958	-0.991673803	FALSE
18378	WRAP73	0.683383333	0.23493133	-0.982879954	FALSE
18379	WRN	-8.651083333	-0.444140156	-0.78850948	FALSE
18380	WRNIP1	-1.589991667	-0.447240922	-1.274329489	FALSE
18381	WSB1	-2.115366667	-0.877892259	0.723680246	FALSE
18382	WSB2	-6.547816667	0.355713318	-0.624633948	FALSE
18383	WSCD1	-2.6185575	0.440157451	-0.162734598	FALSE
18384	WSCD2	-2.94815	0.792241829	-0.30733166	FALSE
18385	WT1	-3.805358333	0.249894732	-0.504029332	FALSE
18386	WTAP	-7.288383333	-0.596497465	0.796792904	FALSE
18387	WTIP	-6.824540833	-0.057085017	-0.836981609	FALSE
18388	WWC1	4.352246667	-0.286845768	0.893155519	FALSE
18389	WWC2	-0.143366667	-0.750135106	-0.755324298	FALSE
18390	WWOX	-2.286666667	-0.365722398	-0.350672651	FALSE
18391	WWP1	2.764208333	-1.501491693	-0.564983897	FALSE
18392	WWP2	-3.795158333	-0.517455219	0.233411435	FALSE
18393	WWTR1	5.713118333	-0.754144564	1.174190669	FALSE
18394	XAB2	-3.287303333	1.515557247	-0.653501964	FALSE
18395	XAF1	6.77505	-1.101249531	0.948841566	FALSE
18396	XAGE1A	2.851158333	-0.59707543	-0.096221382	FALSE
18397	XAGE1B	-2.642541667	-1.536212834	-0.364857559	FALSE
18398	XAGE2	-4.613889167	-0.082542078	-1.254660486	FALSE
18399	XAGE3	-8.666566667	0.158227454	1.589119316	FALSE
18400	XAGE5	-73.58705833	-0.037073424	1.452793575	FALSE
18401	XBP1	-5.5497	-0.690429345	0.005307893	FALSE
18402	XCL1	3.1474	1.001955182	-0.376712999	FALSE
18403	XCL2	1.29155	0.660394843	-1.172263836	FALSE
18404	XCR1	-13.98694167	-1.173433761	-0.906682995	FALSE
18405	XDH	4.146666667	-0.480293486	-1.353126922	FALSE
18406	XG	4.48015	0.769885579	-0.943572203	FALSE
18407	XIAP	-12.8284975	0.996678643	0.938729023	FALSE
18408	XIRP1	-0.971096667	1.486349649	-0.230673744	FALSE
18409	XIRP2	2.364623333	0.527479726	0.683824048	FALSE
18410	XK	3.17949	0.88330778	-0.321506365	FALSE
18411	XKR3	84.12465833	1.776417162	1.118495046	FALSE
18412	XKR4	0.632008333	-0.891088039	-0.338231611	FALSE
18413	XKR5	-5.124	-0.130271101	-0.223919614	FALSE
18414	XKR6	-14.27765833	-0.348386242	0.424113444	FALSE
18415	XKR7	1.508811667	-0.13327001	0.317700284	FALSE
18416	XKR8	1.350901667	0.078629297	-1.379052776	FALSE
18417	XKR9	3.206575	-0.620954119	-0.821994327	FALSE
18418	XKRX	1.865025833	0.415567011	0.069656499	FALSE
18419	XNDC1N	-0.1961	-1.322019494	-0.172857634	FALSE
18420	XPA	1.055213333	1.171282804	0.794587757	FALSE
18421	XPC	-2.070839167	-0.645798969	-0.570082939	FALSE
18422	XPNPEP1	9.891341667	-0.014572486	0.845042449	FALSE
18423	XPNPEP2	-5.701824167	-0.209751687	-0.290723458	FALSE
18424	XPNPEP3	7.258675	-0.481788985	0.347127393	FALSE
18425	XPO1	-4.240341667	0.203644512	0.790707382	FALSE
18426	XPO4	0.291641667	0.718360232	-0.232106335	FALSE
18427	XPO5	4.568725	-0.041937567	0.112844612	FALSE
18428	XPO6	2.0857925	-0.268010087	2.100907481	FALSE
18429	XPO7	8.8296975	0.414079569	-0.797612111	FALSE
18430	XPOT	4.656775	-1.047411179	-1.162990309	FALSE
18431	XPR1	6.831733333	-0.606560557	0.558885278	FALSE
18432	XRCC1	-12.02344833	0.524796361	0.404010856	FALSE
18433	XRCC2	-25.6193	-0.924323135	1.31105799	FALSE
18434	XRCC3	-0.168856667	-0.70963502	0.680431978	FALSE
18435	XRCC4	-6.825866667	-0.93104065	-0.55346384	FALSE
18436	XRCC5	-1.305976667	0.45271831	1.092497949	FALSE
18437	XRCC6	-25.749475	-0.64957454	0.487677885	FALSE
18438	XRN1	6.733558333	-1.420988662	-0.952418704	FALSE
18439	XRN2	6.807175	0.119858846	-0.778142964	FALSE
18440	XRRA1	-0.560258333	-0.073342877	-1.076294792	FALSE
18441	XXYLT1	-1.588304167	1.558972751	-0.192171424	FALSE
18442	XYLB	-5.593725	-0.559730246	-1.42118216	FALSE
18443	XYLT1	-9.305708333	-0.500285104	-1.137405429	FALSE
18444	XYLT2	-3.370225	0.490463443	-0.124987159	FALSE
18445	YAE1	6.251833333	-0.89481583	0.399351615	FALSE
18446	YAF2	3.783566667	-1.143334368	-1.398744602	FALSE
18447	YAP1	-1.652393333	-1.058133963	0.232157971	FALSE
18448	YARS1	-1.487800833	1.380112659	-0.431330075	FALSE
18449	YARS2	5.919	-0.284987715	-0.174570508	FALSE
18450	YBEY	8.4417	0.382433937	-0.279862381	FALSE
18451	YBX1	-1.166816667	0.368106866	0.227421263	FALSE
18452	YBX2	0.03935	1.289311912	0.046608383	FALSE
18453	YBX3	8.013323333	0.147346667	-1.237937127	FALSE
18454	YDJC	-14.95800833	0.408425716	-1.101938806	FALSE
18455	YEATS2	3.775675	-0.970337618	-0.786619606	FALSE
18456	YEATS4	-3.837791667	-0.239400098	1.368497022	FALSE
18457	YES1	11.0709	-1.145484823	-0.32030205	FALSE
18458	YIF1A	3.751643333	0.14960041	1.827499313	FALSE
18459	YIF1B	-3.9831375	-0.096259436	1.590345856	FALSE
18460	YIPF1	-0.007558333	-0.124923585	-1.07013917	FALSE
18461	YIPF2	-6.304043333	-1.031420938	-0.284938355	FALSE
18462	YIPF3	0.920625833	0.302595749	1.488230085	FALSE
18463	YIPF4	-7.908241667	0.040483882	1.197563994	FALSE
18464	YIPF5	4.360795	0.70650995	-0.385229829	FALSE
18465	YIPF6	-1.755281667	-1.156716196	-0.102241101	FALSE
18466	YIPF7	8.750485	-0.151587285	-0.059547813	FALSE
18467	YJEFN3	-5.3412175	1.201884836	0.753307006	FALSE
18468	YJU2	-16.89456667	0.487063189	-0.745764893	FALSE
18469	YJU2B	0.468283333	-0.649945989	-0.855347389	FALSE
18470	YKT6	0.815545833	-0.347380291	-0.137551879	FALSE
18471	YLPM1	-2.063523333	0.176480773	-1.200271019	FALSE
18472	YME1L1	9.546825	-1.218766043	-0.475457492	FALSE
18473	YOD1	-0.052841667	-0.921600728	-0.758449891	FALSE
18474	YPEL1	-4.562519167	0.436676221	-0.352529191	FALSE
18475	YPEL2	-2.30985	-0.315333255	-0.705813066	FALSE
18476	YPEL3	-7.76205	-0.703270524	0.227876003	FALSE
18477	YPEL4	-6.250601667	-0.329677	0.921655447	FALSE
18478	YPEL5	-1.238655	0.284690684	-0.539195494	FALSE
18479	YRDC	-0.594341667	-0.414143112	-0.84720868	FALSE
18480	YTHDC1	1.170318333	-0.855677682	1.814139614	FALSE
18481	YTHDC2	2.269475	-0.484122389	-0.773313009	FALSE
18482	YTHDF1	-4.237023333	0.705251955	0.241880518	FALSE
18483	YTHDF2	-2.236491667	-0.441899372	-0.685353689	FALSE
18484	YTHDF3	-2.645583333	-1.575828559	0.042830004	FALSE
18485	YWHAB	2.242408333	-0.326462992	-0.235479668	FALSE
18486	YWHAE	-9.273325	-0.039049372	0.275246158	FALSE
18487	YWHAG	2.964908333	-0.30773205	-0.622234736	FALSE
18488	YWHAH	-4.652759167	1.885863489	-0.410208528	FALSE
18489	YWHAQ	4.820558333	-0.300227033	0.342290423	FALSE
18490	YWHAZ	-3.809775	-0.309115397	1.179766107	FALSE
18491	YY1	3.707883333	0.050972721	-0.753974651	FALSE
18492	YY1AP1	-4.076916667	-0.237997071	-0.758342235	FALSE
18493	YY2	3.004216667	-1.035055287	-0.155449542	FALSE
18494	ZACN	-8.386820833	1.026750371	0.170110321	FALSE
18495	ZAN	2.426291667	0.143846294	-0.16228126	FALSE
18496	ZAP70	-3.937558333	-0.486681909	-0.780378828	FALSE
18497	ZAR1	-17.77674167	0.582842799	-0.283957001	FALSE
18498	ZAR1L	1.992258333	-0.364524249	-0.482280989	FALSE
18499	ZBBX	-2.851608333	-0.123653292	-0.669954381	FALSE
18500	ZBED1	6.83235	-0.168544062	-0.402709615	FALSE
