	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	BRAIN_BREACH
13258	PYM1	16.3285365	1.713884029	-0.303088916	FALSE
13259	PYROXD1	67.595685	-0.516770749	0.021058982	FALSE
13260	PYROXD2	22.703475	0.390043652	0.718512753	FALSE
13261	PYURF	47.15131	0.363466682	-0.948396019	FALSE
13262	PYY	10.904949	0.350923775	0.135709322	FALSE
13263	PZP	12.54685	-0.921106153	-1.104415318	FALSE
13264	QARS1	2.8707505	-0.160543061	1.052231025	FALSE
13265	QDPR	38.296914	-0.016268849	0.700423365	FALSE
13266	QKI	9.4457915	1.892006808	0.322700211	FALSE
13267	QNG1	41.31532	-0.328964745	-0.636157049	FALSE
13268	QPCT	44.564165	-0.313818996	-0.523821865	FALSE
13269	QPCTL	0.774215	2.423869413	2.402320278	FALSE
13270	QPRT	2.6284191	1.170566194	0.913113214	FALSE
13271	QRFP	5.6327302	1.152668745	0.10354011	FALSE
13272	QRFPR	45.38533	-0.899020781	-0.743230093	FALSE
13273	QRICH1	7.6152415	0.543350745	0.912218256	FALSE
13274	QRICH2	3.857875	0.858503455	5.876456052	FALSE
13275	QRSL1	63.105375	0.901212782	-0.07093065	FALSE
13276	QSER1	40.1275754	0.516834809	2.294447795	FALSE
13277	QSOX1	18.656135	-0.350112482	-0.169698968	FALSE
13278	QSOX2	1.49025	-0.444304564	-0.697751708	FALSE
13279	QTRT1	2.9356625	-0.618424756	-0.642219784	FALSE
13280	QTRT2	35.2012937	0.827877894	0.941215947	FALSE
13281	R3HCC1	10.315088	-1.214334673	-0.182066511	FALSE
13282	R3HCC1L	40.638855	0.125283839	-0.707495213	FALSE
13283	R3HDM1	45.456245	-0.678029399	-0.622538949	FALSE
13284	R3HDM2	21.505701	-0.119957634	0.082988384	FALSE
13285	R3HDM4	6.6870943	1.020064938	1.135986664	FALSE
13286	R3HDML	9.68652	-1.588520309	-1.174278634	FALSE
13287	RAB10	6.8204968	-0.780433628	2.853344067	FALSE
13288	RAB11A	6.107322	1.094177365	1.27512008	FALSE
13289	RAB11B	3.6163106	1.182898581	1.358137891	FALSE
13290	RAB11FIP1	26.075465	-0.001453706	-0.532744755	FALSE
13291	RAB11FIP2	20.92802725	1.19337358	1.056970042	FALSE
13292	RAB11FIP3	-3.46459	-0.943323283	-0.399084929	FALSE
13293	RAB11FIP4	-0.2642185	0.991275936	2.835939378	FALSE
13294	RAB11FIP5	3.6061054	-0.909007827	1.304338811	FALSE
13295	RAB12	28.645822	0.120680342	-0.003366966	FALSE
13296	RAB13	9.4852825	0.688119593	0.642193991	FALSE
13297	RAB14	28.606548	0.433050466	-0.49212706	FALSE
13298	RAB15	11.627278	0.73574989	0.275198912	FALSE
13299	RAB17	10.785933	-0.291579815	-0.067172714	FALSE
13300	RAB18	49.262962	0.251729824	-0.103301831	FALSE
13301	RAB19	8.081005	-1.244771172	-0.724364693	FALSE
13302	RAB1A	32.516149	-0.078679705	-0.06619926	FALSE
13303	RAB1B	-4.714337	1.515484612	-0.01552772	FALSE
13304	RAB20	-0.3079	-0.025965581	-0.865457757	FALSE
13305	RAB21	46.15001	-1.710695668	-1.405562849	FALSE
13306	RAB22A	12.3654785	1.091346808	-0.472723252	FALSE
13307	RAB23	64.974182	1.103691766	0.993271372	FALSE
13308	RAB24	-4.5050305	1.51946565	0.239178021	FALSE
13309	RAB25	3.5724931	0.302528721	1.480183798	FALSE
13310	RAB26	-0.3096856	4.241698097	1.605066968	FALSE
13311	RAB27A	52.08197	0.76371039	-0.692054552	FALSE
13312	RAB27B	90.91148	-0.508093802	-0.975079569	FALSE
13313	RAB28	83.199175	0.02891526	-0.008114202	FALSE
13314	RAB29	27.412289	-0.47795332	0.690853504	FALSE
13315	RAB2A	44.7707	-0.192819896	0.886144166	FALSE
13316	RAB2B	41.830521	0.449110077	1.0476438	FALSE
13317	RAB30	54.40213	0.385456173	1.14488821	FALSE
13318	RAB31	20.228865	-0.486259968	-0.35093426	FALSE
13319	RAB32	69.152865	-0.033922577	-0.960776324	FALSE
13320	RAB33A	8.997685	0.106771954	0.867753027	FALSE
13321	RAB33B	48.19061	-0.466627452	0.133159984	TRUE
13322	RAB34	0.0720105	0.68273756	0.931233763	FALSE
13323	RAB35	9.042511	0.837589573	1.91388905	FALSE
13324	RAB36	3.048856	0.950878483	1.335109816	FALSE
13325	RAB37	10.83764	-0.089916728	-0.761554815	FALSE
13326	RAB38	84.59285	-1.031876861	-1.353726587	FALSE
13327	RAB39A	53.11826	0.281580466	-0.248221855	FALSE
13328	RAB39B	10.102135	-1.800199565	-0.659960443	FALSE
13329	RAB3A	0.7280185	-0.083192234	0.424507861	FALSE
13330	RAB3B	7.541145	-0.519199753	-0.883456148	FALSE
13331	RAB3C	44.09821	-0.331303578	-0.139680724	FALSE
13332	RAB3D	7.8382115	0.433050095	-0.217257594	FALSE
13333	RAB3GAP1	56.43414	0.519138564	0.070211385	FALSE
13334	RAB3GAP2	55.889298	0.329615548	0.679581605	FALSE
13335	RAB3IL1	-3.57198	0.702334529	-0.489398953	FALSE
13336	RAB3IP	63.188045	-0.118443291	0.06497255	FALSE
13337	RAB40A	36.876828	0.029234646	0.596282993	FALSE
13338	RAB40AL	49.826953	0.283125026	1.325685564	FALSE
13339	RAB40B	1.106471	1.020212168	0.124789541	FALSE
13340	RAB40C	-4.104879	0.503893263	1.015310729	FALSE
13341	RAB41	30.688896	0.059156627	0.316936309	FALSE
13342	RAB42	0.7886935	1.395445339	0.555768054	FALSE
13343	RAB43	8.3796285	1.61088089	0.218183814	FALSE
13344	RAB44	1.024615	-0.663902513	-0.939422783	FALSE
13345	RAB4A	10.643656	-0.424089172	-0.515684642	FALSE
13346	RAB4B	1.0900105	-0.493004687	0.663155848	FALSE
13347	RAB5A	51.2279925	0.961485336	1.175926734	FALSE
13348	RAB5B	17.2246615	0.238638224	0.054151585	FALSE
13349	RAB5C	1.28319	0.731435821	0.155988352	FALSE
13350	RAB5IF	7.2095478	-0.110711052	1.608481941	FALSE
13351	RAB6A	15.983925	-0.111347995	-1.108839955	FALSE
13352	RAB6B	23.1866467	0.407880419	1.015335212	FALSE
13353	RAB6C	42.55169	1.276537457	0.946205245	FALSE
13354	RAB6D	54.349305	-0.256887485	-0.743645366	FALSE
13355	RAB7A	15.8709915	0.124032159	-0.138353604	FALSE
13356	RAB7B	6.08247	-1.801874504	-0.575801439	FALSE
13357	RAB8A	-0.5337115	0.85913799	1.065491604	FALSE
13358	RAB8B	13.79109	0.892597209	2.25771689	FALSE
13359	RAB9A	17.9323165	0.802070289	0.875744648	FALSE
13360	RAB9B	38.490002	0.16348194	-0.337204253	FALSE
13361	RABAC1	-1.2012705	0.658266732	0.739360009	FALSE
13362	RABEP1	11.00782	-1.097910868	-1.031085402	FALSE
13363	RABEP2	-0.800947	-1.336333346	-0.162136894	FALSE
13364	RABEPK	18.367542	-1.282638395	1.811930273	FALSE
13365	RABGAP1	12.040571	0.67848249	1.373211715	FALSE
13366	RABGAP1L	39.1065444	0.865594911	2.368363293	FALSE
13367	RABGEF1	16.4416435	1.186085788	1.368988798	FALSE
13368	RABGGTA	3.530262	1.983798116	0.050119008	FALSE
13369	RABGGTB	48.345547	0.217643384	0.755409862	FALSE
13370	RABIF	20.052874	0.45750257	0.549256589	FALSE
13371	RABL2A	26.8000288	1.357373894	2.391880163	FALSE
13372	RABL2B	8.830317	-1.108931652	0.145049496	FALSE
13373	RABL3	35.1917775	1.354684505	-0.217148689	FALSE
13374	RABL6	-4.77531	0.766573752	2.9547575	FALSE
13375	RAC1	32.4368916	1.594999708	0.884859223	FALSE
13376	RAC2	-13.904645	-1.207640161	-0.162765126	FALSE
13377	RAC3	2.8655565	0.25735873	0.314862739	FALSE
13378	RACGAP1	15.6267115	0.318607733	0.167290623	FALSE
13379	RACK1	16.923726	-1.304848351	0.250464849	FALSE
13380	RAD1	56.067876	0.574541132	-0.339927829	FALSE
13381	RAD17	31.4050475	0.707126446	1.683739739	FALSE
13382	RAD18	60.869395	-0.202247378	-0.091805842	FALSE
13383	RAD21	51.903	0.354812204	-0.614167341	FALSE
13384	RAD21L1	13.50205	-0.23108014	-0.773995947	FALSE
13385	RAD23A	7.381453	2.267338411	4.413651208	FALSE
13386	RAD23B	26.8849175	0.794850644	-0.686320824	FALSE
13387	RAD50	23.108775	-1.541802736	-1.148794869	FALSE
13388	RAD51	12.497145	0.485090617	-0.475081366	FALSE
13389	RAD51AP1	19.4620463	0.115625151	1.058491993	FALSE
13390	RAD51AP2	57.312185	-0.274739163	-0.157216552	FALSE
13391	RAD51B	29.680745	-1.049034434	-0.394466293	FALSE
13392	RAD51C	3.147881	-0.537531299	-0.549620434	FALSE
13393	RAD51D	5.2238975	1.3411749	0.242337972	FALSE
13394	RAD52	14.2084467	1.739257167	0.780427878	FALSE
13395	RAD54B	50.69045	0.720136672	0.050504899	FALSE
13396	RAD54L	13.8787265	1.042511517	-1.018580386	FALSE
13397	RAD54L2	1.831933	-1.480012604	0.744023636	FALSE
13398	RAD9A	1.0485675	1.810582284	-0.522787172	FALSE
13399	RAD9B	8.729611	1.026601532	-0.011939697	FALSE
13400	RADIL	9.1694835	0.095573856	0.0641873	FALSE
13401	RADX	36.878305	-0.239457449	0.976316062	FALSE
13402	RAE1	13.828465	-0.055467179	-0.438294429	FALSE
13403	RAET1E	20.88933	-0.567944414	-1.325427748	FALSE
13404	RAET1G	2.1229	-1.13117166	-1.084216325	FALSE
13405	RAET1L	28.988745	-1.184460721	-1.165295844	FALSE
13406	RAF1	15.46316	0.529603393	-1.027058044	FALSE
13407	RAG1	67.846755	0.510664025	-0.807771988	FALSE
13408	RAG2	68.381675	0.284927819	-0.692208268	FALSE
13409	RAI1	4.6269135	0.221948105	0.487029187	FALSE
13410	RAI14	54.921395	0.019787902	0.073348149	FALSE
13411	RAI2	25.40482	-1.27076117	-0.785671911	FALSE
13412	RALA	50.67266	0.997659934	-0.534177907	FALSE
13413	RALB	16.96834	-0.554174611	-1.18321825	TRUE
13414	RALBP1	12.89091	-0.572228261	-0.949523942	FALSE
13415	RALGAPA1	50.2396785	1.311770912	-0.621220649	FALSE
13416	RALGAPA2	24.203096	1.196840962	-0.34486415	FALSE
13417	RALGAPB	23.13957	-0.201848451	1.238501282	FALSE
13418	RALGDS	-9.016475	-0.214286832	-0.257795503	FALSE
13419	RALGPS1	7.6471395	1.037071502	0.364029176	FALSE
13420	RALGPS2	4.30593	-1.817834893	-1.053530931	TRUE
13421	RALY	10.905305	-0.141610748	-0.946813874	FALSE
13422	RALYL	58.88455	-0.761968638	-0.663157186	FALSE
13423	RAMAC	27.329842	-0.610352122	0.774157995	FALSE
13424	RAMACL	7.236988	1.865523993	0.636843179	FALSE
13425	RAMP1	11.525975	-0.287612045	-0.391727731	FALSE
13426	RAMP2	-1.83696	-0.464873491	-0.334996124	FALSE
13427	RAMP3	-16.5168	-1.610764474	-1.15932424	FALSE
13428	RAN	18.5246774	0.675217241	1.096220633	FALSE
13429	RANBP1	0.653318	0.903902827	1.154977425	FALSE
13430	RANBP10	0.1918733	-0.2792158	1.401877854	FALSE
13431	RANBP17	-21.47725	-1.467082889	-1.161854352	FALSE
13432	RANBP2	27.1957025	0.505201984	-0.455384626	FALSE
13433	RANBP3	4.8032195	0.092283254	2.404102614	FALSE
13434	RANBP3L	62.124717	0.727606435	0.059848545	FALSE
13435	RANBP6	39.5656945	1.091140862	-0.071513501	FALSE
13436	RANBP9	39.4587372	0.339432219	0.29847936	FALSE
13437	RANGAP1	3.027588	2.85036404	0.437131976	FALSE
13438	RANGRF	2.034579	1.092318019	-0.041360754	FALSE
13439	RAP1A	37.2013195	0.979739293	1.702682944	FALSE
13440	RAP1B	34.899435	0.560331835	0.047579172	FALSE
13441	RAP1GAP	3.0504069	0.827276433	3.158233583	FALSE
13442	RAP1GAP2	-6.6284475	-0.798921175	-0.634284451	FALSE
13443	RAP1GDS1	31.003685	-1.556860531	-0.537494332	FALSE
13444	RAP2A	19.0132149	0.637582878	2.102141802	FALSE
13445	RAP2B	38.7599175	1.432135195	1.019071175	FALSE
13446	RAP2C	52.653498	0.564683814	0.308548843	FALSE
13447	RAPGEF1	1.3908446	-0.552136744	2.989081043	FALSE
13448	RAPGEF2	54.222541	0.451629077	-0.162444478	FALSE
13449	RAPGEF3	18.963862	-0.614416771	0.865282646	FALSE
13450	RAPGEF4	40.56104	-1.119481135	-1.084524633	FALSE
13451	RAPGEF5	33.6526585	0.64832054	-0.554920699	FALSE
13452	RAPGEF6	33.325626	1.066644693	2.397395244	FALSE
13453	RAPGEFL1	-1.8196915	0.953237241	0.037402503	FALSE
13454	RAPH1	38.078043	0.17437255	1.531038488	FALSE
13455	RAPSN	23.215555	-0.502139333	-0.516485651	FALSE
13456	RARA	-0.64057	2.075072336	1.163371194	FALSE
13457	RARB	68.312968	0.099980326	0.577912382	FALSE
13458	RARG	3.347655	0.83201973	0.505652116	FALSE
13459	RARRES1	51.738395	0.316090651	-0.77573728	FALSE
13460	RARRES2	-24.480705	-1.159519042	-1.320971318	FALSE
13461	RARS1	42.922801	0.023262994	-0.188627439	TRUE
13462	RARS2	48.862881	0.412644998	-0.630136983	FALSE
13463	RASA1	63.7802	0.862404332	-0.509476742	FALSE
13464	RASA2	31.466475	-0.560870561	-0.47250497	FALSE
13465	RASA3	-1.7325395	-0.073998925	0.542443855	FALSE
13466	RASA4	5.0628634	0.249749414	1.395823659	FALSE
13467	RASA4B	1.2186135	0.428414783	0.567962797	FALSE
13468	RASAL1	4.1832435	-0.646220771	1.352665157	FALSE
13469	RASAL2	28.73312	1.145895259	0.649079588	TRUE
13470	RASAL3	0.1910775	0.284559125	-1.095868837	FALSE
13471	RASD1	-2.9344518	0.581683897	1.138253779	FALSE
13472	RASD2	-9.416005	-0.916573848	0.000223025	FALSE
13473	RASEF	79.73739	-0.78539597	-0.795329041	FALSE
13474	RASGEF1A	8.8423025	0.031851868	1.918001754	FALSE
13475	RASGEF1B	51.1400135	0.595120393	-0.051892943	FALSE
13476	RASGEF1C	-56.209175	-1.809918221	-1.150635987	FALSE
13477	RASGRF1	31.79435	-0.289198145	-0.213919027	FALSE
13478	RASGRF2	39.09968	0.127714707	0.813679558	TRUE
13479	RASGRP1	38.787448	0.196280029	0.380371523	FALSE
13480	RASGRP2	2.62783792	-0.668708458	2.815300855	FALSE
13481	RASGRP3	-4.1316	0.718801823	-0.58557726	FALSE
13482	RASGRP4	3.242701	0.399440378	-0.44074195	FALSE
13483	RASIP1	6.1748935	1.304934473	0.122070342	FALSE
13484	RASL10A	4.195185	-0.430698192	-1.471931223	FALSE
13485	RASL10B	9.36907	0.168115752	-0.188289733	FALSE
13486	RASL11A	31.442082	0.27050815	1.10365347	TRUE
13487	RASL11B	40.610452	0.782990144	-0.16839456	FALSE
13488	RASL12	6.21345	-0.403991697	0.391440443	FALSE
13489	RASSF1	5.74808	-1.141756041	0.98389013	FALSE
13490	RASSF10	42.841665	-0.761446121	-1.33079695	FALSE
13491	RASSF2	9.6599135	0.096764192	-0.185730248	FALSE
13492	RASSF3	51.245115	0.402260236	-0.619518497	FALSE
13493	RASSF4	25.7691505	0.880353988	1.673596232	FALSE
13494	RASSF5	23.38474	0.628589171	-0.148788451	FALSE
13495	RASSF6	59.84371	-0.742694638	-0.427967997	FALSE
13496	RASSF7	3.565061	-0.049196842	0.733117858	FALSE
13497	RASSF8	38.175715	0.576054135	-0.722219559	FALSE
13498	RASSF9	90.321785	0.551602496	-0.710500458	FALSE
13499	RAVER1	-2.3823875	0.816445294	0.335257442	FALSE
13500	RAVER2	40.110155	-0.04620113	-0.433510092	FALSE
13501	RAX	35.16895	-1.339255455	-1.065917438	FALSE
13502	RAX2	-4.146354	1.141020745	-0.455139162	FALSE
13503	RB1	57.836715	0.352734061	0.168190193	FALSE
13504	RB1CC1	53.136125	-0.297162579	-0.504330574	FALSE
13505	RBAK	-12.21778	-0.856694548	-0.740075127	FALSE
13506	RBBP4	0.06549	1.529601851	0.603244732	FALSE
13507	RBBP5	12.093063	1.049191648	-0.123697585	FALSE
13508	RBBP6	16.6133045	1.139720784	1.562421174	FALSE
13509	RBBP7	25.781413	1.169692817	0.852057472	FALSE
13510	RBBP8	48.458975	0.592587135	-0.813267795	FALSE
13511	RBBP8NL	5.0470025	1.904463103	0.884789319	FALSE
13512	RBBP9	37.801223	0.621606935	0.467366561	FALSE
13513	RBCK1	-6.30506	-0.533285027	-0.574225738	FALSE
13514	RBFA	10.965695	1.018960533	1.561229378	FALSE
13515	RBFOX1	28.5365325	-0.415294989	-0.58318255	TRUE
13516	RBFOX2	19.94556	1.297950282	0.65716897	FALSE
13517	RBFOX3	2.7535165	1.717460018	1.48179345	FALSE
13518	RBIS	61.328183	0.731802829	0.235749482	FALSE
13519	RBKS	26.704945	-0.331290005	0.328386125	FALSE
13520	RBL1	5.0236625	-0.319664565	-0.8084896	FALSE
13521	RBL2	14.705053	-0.367961095	0.000455706	FALSE
13522	RBM10	15.6577045	0.673855632	1.099530201	FALSE
13523	RBM11	61.249345	0.495084598	0.082589009	FALSE
13524	RBM12	10.9662049	0.438629376	0.956273502	FALSE
13525	RBM12B	46.061459	-0.137645178	-0.46038473	FALSE
13526	RBM14	2.4416985	0.78346141	0.488528631	FALSE
13527	RBM15	15.0323135	0.393979644	0.727798251	FALSE
13528	RBM15B	10.5955465	-0.113503978	2.568182697	FALSE
13529	RBM17	21.0121385	2.094382601	0.826333576	FALSE
13530	RBM18	28.14038592	0.456123602	0.537730717	FALSE
13531	RBM19	16.1595598	-1.437772742	1.904279197	FALSE
13532	RBM20	58.76111	-0.552188282	-1.17233042	FALSE
13533	RBM22	34.0388189	1.059157067	1.586047066	FALSE
13534	RBM23	23.4847405	0.224712632	-0.302215798	FALSE
13535	RBM24	28.30416	-0.914242201	-0.966712338	FALSE
13536	RBM25	8.9583055	0.488361751	-0.156169489	FALSE
13537	RBM26	80.482077	1.094622592	0.578248658	FALSE
13538	RBM27	28.8757405	0.567992018	0.130666499	FALSE
13539	RBM28	16.15279	-1.648194901	-1.266511406	FALSE
13540	RBM3	-4.5186765	-0.132457378	0.483279359	FALSE
13541	RBM33	-4.831075	-1.815273922	0.278472526	FALSE
13542	RBM34	20.555884	0.646967564	0.422980801	TRUE
13543	RBM38	-3.1775835	1.562211144	-0.712921096	FALSE
13544	RBM39	1.8395315	1.260727532	3.106917738	FALSE
13545	RBM4	2.9059113	1.144412307	2.458463873	FALSE
13546	RBM41	55.776685	-0.388605949	-0.877341976	FALSE
13547	RBM42	7.544148	2.415804125	0.687947174	FALSE
13548	RBM43	23.65281	-1.341519146	-0.628346496	FALSE
13549	RBM44	-7.680175	-1.078687378	-1.021282739	FALSE
13550	RBM45	61.5451395	0.864380319	0.573204091	FALSE
13551	RBM46	48.93565	-1.025566003	-1.135962986	FALSE
13552	RBM47	61.607125	-0.724864341	-0.556420347	FALSE
13553	RBM48	41.792419	-0.050981758	1.379076145	FALSE
13554	RBM4B	1.746175	1.201720508	0.311933802	FALSE
13555	RBM5	-5.6720975	0.834045687	0.362191527	FALSE
13556	RBM6	2.399442	-1.371292534	0.370716673	FALSE
13557	RBM7	17.696703	0.087884357	-0.456392195	FALSE
13558	RBM8A	9.63232	-0.368006369	-0.599068714	FALSE
13559	RBMS1	45.4431415	0.921778553	0.911308865	FALSE
13560	RBMS2	18.8837725	0.101617712	-0.64853936	FALSE
13561	RBMS3	75.59523	0.510581446	-0.267065354	FALSE
13562	RBMX	25.435704	-0.338365538	0.155583354	FALSE
13563	RBMX2	43.4103054	0.456201807	0.494547725	FALSE
13564	RBMXL1	51.4946075	0.527954792	0.659690029	FALSE
13565	RBMXL2	56.511925	0.288896808	-0.417425583	FALSE
13566	RBMXL3	24.709585	-0.592511721	-0.715611913	FALSE
13567	RBMY1A1	-24.28135	-1.469719618	-1.141020106	FALSE
13568	RBMY1B	18.45835	-1.802406546	-1.150016802	FALSE
13569	RBMY1D	-21.13385	-1.318320393	-0.965995942	FALSE
13570	RBMY1E	-18.8775	-1.36612046	-1.323968519	FALSE
13571	RBMY1F	-44.1069	-1.594479905	-1.042257504	FALSE
13572	RBMY1J	4.7677	-1.582566181	-1.118550998	FALSE
13573	RBP1	29.920733	0.832066229	0.457987709	FALSE
13574	RBP2	46.886942	0.311373468	1.485218647	FALSE
13575	RBP3	19.970001	0.825682753	-1.01672908	FALSE
13576	RBP4	44.037515	-0.210771513	0.318509849	FALSE
13577	RBP5	17.593092	-0.916621066	0.242480131	FALSE
13578	RBP7	2.205205	-0.573625011	-0.514291851	FALSE
13579	RBPJ	26.6342535	0.6343195	1.354494027	FALSE
13580	RBPJL	26.815461	-0.758345538	0.272396064	FALSE
13581	RBPMS	25.25937	-0.439894389	-1.017167978	FALSE
13582	RBPMS2	12.230165	-0.013131286	-0.268670027	FALSE
13583	RBSN	22.0810445	2.538712462	1.250966322	FALSE
13584	RBX1	-3.20363325	1.092428053	1.448985561	FALSE
13585	RC3H1	47.820254	0.925090157	-0.565587542	FALSE
13586	RC3H2	23.371425	-0.069362376	-0.895361203	FALSE
13587	RCAN1	15.2255115	0.012515135	0.746107927	FALSE
13588	RCAN2	20.6608	-1.729685526	-1.054102238	FALSE
13589	RCAN3	1.5951	-0.844282697	-0.218441732	FALSE
13590	RCBTB1	55.9922645	1.297212764	-0.059658739	FALSE
13591	RCBTB2	37.31707	-0.375436397	-0.908451099	FALSE
13592	RCC1	4.606588	0.491561154	1.114614105	FALSE
13593	RCC1L	13.2263775	-0.158404197	1.536661797	FALSE
13594	RCC2	11.3665515	1.183947272	0.469411248	FALSE
13595	RCCD1	16.3394746	0.566586147	1.908368155	FALSE
13596	RCE1	-4.52466725	6.182620948	0.923308978	FALSE
13597	RCHY1	64.000255	0.357966027	-0.564053738	FALSE
13598	RCL1	46.009475	0.349543262	-0.127273437	FALSE
13599	RCN1	49.563665	-0.319912471	-1.047837173	FALSE
13600	RCN2	8.612967	0.473034515	0.992671509	FALSE
13601	RCN3	-7.752854	-0.418414171	1.018389414	FALSE
13602	RCOR1	9.794748	-0.133078664	-0.21809663	FALSE
13603	RCOR2	-1.328054	0.105993501	-0.41044984	FALSE
13604	RCOR3	19.219835	0.862508321	-0.021485705	FALSE
13605	RCSD1	49.485625	-1.036718406	-1.091736262	TRUE
13606	RCVRN	-9.10154	-1.282149474	-1.164801694	FALSE
13607	RD3	38.221065	0.402615021	-0.901036114	FALSE
13608	RD3L	9.894835	-1.258054657	-0.29629767	FALSE
13609	RDH10	47.3903755	0.764372552	0.429776588	FALSE
13610	RDH11	27.439126	-0.284071152	0.3630694	FALSE
13611	RDH12	-24.413105	-0.965348779	-0.279295827	FALSE
13612	RDH13	10.7501715	0.633472486	-0.802390279	FALSE
13613	RDH14	54.606125	-0.823965729	-1.104774828	FALSE
13614	RDH16	12.21795	-2.256069113	-1.37664319	FALSE
13615	RDH5	11.2634392	1.778236143	1.930557108	FALSE
13616	RDH8	-1.17295	0.433191835	-0.48899024	FALSE
13617	RDM1	10.683945	0.091879569	-0.862993921	FALSE
13618	RDX	53.9652685	0.943572222	0.383968427	FALSE
13619	REC114	-27.24195	-1.7386109	-1.030323648	FALSE
13620	REC8	18.2663861	0.207514445	1.311289158	FALSE
13621	RECK	6.62242	0.923545573	0.000192407	FALSE
13622	RECQL	71.638845	0.41871079	1.151371477	FALSE
13623	RECQL4	4.641258	0.734280355	0.279035218	FALSE
13624	RECQL5	6.1447524	-0.681425788	2.305653694	FALSE
13625	REDIC1	79.208695	-0.548758241	-0.3399265	FALSE
13626	REELD1	53.55656	-0.245285035	-0.439657971	FALSE
13627	REEP1	20.552204	0.202611884	1.466035008	FALSE
13628	REEP2	-2.0736133	0.105990106	2.192352393	FALSE
13629	REEP3	39.1277695	1.148431942	0.3754189	FALSE
13630	REEP4	2.10606325	0.741694982	0.823729443	FALSE
13631	REEP5	46.362384	0.824912412	-0.711849128	FALSE
13632	REEP6	-4.02631	-0.552957827	-0.69265086	FALSE
13633	REG1A	62.22328	-0.789757477	-0.69053577	FALSE
13634	REG1B	32.51422	-0.973512827	-0.988874789	FALSE
13635	REG3A	55.232515	-0.188931622	-1.405463244	FALSE
13636	REG3G	30.71395	-1.560132556	-0.882806134	FALSE
13637	REG4	44.26597	0.245132153	-0.994583227	FALSE
13638	REL	43.27146	0.344489934	0.006593694	TRUE
13639	RELA	2.1636885	1.480451006	3.120490708	FALSE
13640	RELB	4.3129785	1.59469957	0.746381736	FALSE
13641	RELCH	33.637205	-0.588270498	0.08221234	FALSE
13642	RELL1	60.88239	-0.661499888	-0.832609303	FALSE
13643	RELL2	6.2739926	-1.612239207	1.020193776	FALSE
13644	RELN	62.46756	0.496156475	-0.537394758	FALSE
13645	RELT	1.956497	-0.944400058	0.145255069	FALSE
13646	REM1	30.29035	-0.364682625	-1.380515552	FALSE
13647	REM2	24.10816	-0.423232889	-0.545619948	FALSE
13648	REN	5.6235905	-0.416861082	-0.714419713	FALSE
13649	RENBP	-5.6948335	0.998662777	-0.321328439	FALSE
13650	REP15	65.855125	0.980826766	-0.916545317	FALSE
13651	REPIN1	8.4443125	2.324255715	1.049230055	FALSE
13652	REPS1	61.6316235	0.620090606	-0.494838221	FALSE
13653	REPS2	12.385695	-0.756356802	-0.147800737	FALSE
13654	RER1	3.903657	-0.750883534	-0.446241385	FALSE
13655	RERE	9.748347	-0.6211407	2.371623524	FALSE
13656	RERG	67.53791	0.43015804	-0.384389379	FALSE
13657	RERGL	18.078605	-1.058828114	-0.597785264	FALSE
13658	RESF1	11.79882	0.282519494	-0.039924275	FALSE
13659	RESP18	17.14887	-1.437073553	-0.890272839	FALSE
13660	REST	36.53244	0.473962589	-0.624899659	FALSE
13661	RET	20.865789	-0.057773474	0.254771499	FALSE
13662	RETN	-12.01732	-0.373820745	-0.756181199	FALSE
13663	RETNLB	16.1042	-1.354181859	-1.215936958	FALSE
13664	RETREG1	61.37426	-0.645780848	-0.160748402	FALSE
13665	RETREG2	7.290182	0.01193929	1.840396776	FALSE
13666	RETREG3	2.997418	1.042527963	0.498846799	FALSE
13667	RETSAT	15.13553125	1.216452457	1.29387353	FALSE
13668	REV1	22.079611	0.415636735	0.19088974	FALSE
13669	REV3L	48.68417	-0.343300878	-0.763547825	FALSE
13670	REX1BD	4.7354075	1.89742309	1.62471424	FALSE
13671	REXO1	-0.857429	6.771225412	1.895095019	FALSE
13672	REXO2	23.850913	1.032399549	-0.26493807	FALSE
13673	REXO4	2.405167	-1.310061737	-0.221173347	FALSE
13674	REXO5	27.394445	-0.124661007	0.257390395	FALSE
13675	RFC1	62.30136	-0.912722181	-1.418321077	FALSE
13676	RFC2	13.28746	2.150233239	-0.729694228	FALSE
13677	RFC3	57.01435	0.148188641	-0.271406911	FALSE
13678	RFC4	44.224015	0.208428635	0.928839039	FALSE
13679	RFC5	8.9934785	2.839955549	1.23076779	FALSE
13680	RFESD	59.912647	1.126974563	0.965250433	FALSE
13681	RFFL	14.22017425	1.795735536	1.334047608	FALSE
13682	RFK	42.559585	-0.144075065	-0.115888045	FALSE
13683	RFLNA	-6.41071	-0.209595663	-1.074132892	FALSE
13684	RFLNB	0			FALSE
13685	RFNG	-0.5676985	0.471522813	0.888311384	FALSE
13686	RFPL1	4.987805	0.420675543	0.090659175	FALSE
13687	RFPL2	11.94799	-0.325540952	-0.9040581	FALSE
13688	RFPL3	18.20027	-0.048870648	-0.876761307	FALSE
13689	RFPL4A	-63.0896	-1.409140443	-0.760518652	FALSE
13690	RFPL4AL1	-59.092875	-1.256674937	-0.984811899	FALSE
13691	RFPL4B	79.51476	-0.529851913	-0.956321901	FALSE
13692	RFT1	16.6223315	0.0475341	2.924235787	FALSE
