gene	cv_FXS_zscore	NPC_BREACH	Pearson_rho_wFMRP	q_value_wFMRP	q_value_wFMRP_neglog10	
TBC1D31	0.107600026	FALSE	0.476244768	0.084986596	1.070649567	
TBC1D32	1.428026165	FALSE	0.472177764	0.084986596	1.070649567	
TBC1D3B	1.945406405	FALSE	0.557889717	0.055260781	1.25758298	
TBC1D3C		FALSE	0.471259098	0.084986596	1.070649567	
TBC1D3I		FALSE	0.697424675	0.003384407	2.470517434	
TBC1D3L	4.107913402	FALSE	0.467404029	0.084986596	1.070649567	
TBC1D4	-0.838748268	FALSE	0.478954445	0.084986596	1.070649567	
TBC1D5	0.232221946	FALSE	0.467876453	0.084986596	1.070649567	
TBC1D7	1.306284642	FALSE	0.46666794	0.084986596	1.070649567	
TBC1D8	-0.177875927	FALSE	0.549157607	0.062475786	1.20428827	
TBC1D8B	-0.765154491	FALSE	0.477399225	0.084986596	1.070649567	
TBC1D9	-0.781680553	FALSE	0.516527117	0.084986596	1.070649567	
TBC1D9B	-0.318797135	FALSE	0.487172053	0.084986596	1.070649567	
TBCA	-0.488059944	FALSE	0.733265435	0.001127629	2.947833949	
TBCB	-0.282212134	FALSE	0.494522172	0.084986596	1.070649567	
TBCC	-0.771646927	FALSE	0.475797887	0.084986596	1.070649567	
TBCCD1	0.741492304	FALSE	0.498202329	0.084986596	1.070649567	
TBCD	0.092568779	FALSE	0.556786834	0.056260786	1.249794208	
TBCE	-0.005517492	FALSE	0.468440058	0.084986596	1.070649567	
TBCEL	-0.719872388	FALSE	0.480948084	0.084986596	1.070649567	
TBCK	0.060097185	FALSE	0.478023913	0.084986596	1.070649567	
TBK1	-0.400063561	FALSE	0.47330483	0.084986596	1.070649567	
TBKBP1	0.637350021	FALSE	0.469924542	0.084986596	1.070649567	
TBL1X	-0.401530545	FALSE	0.501332305	0.084986596	1.070649567	
TBL1XR1	-1.553334668	FALSE	0.466702556	0.084986596	1.070649567	
TBL2	-0.235652764	FALSE	0.466351502	0.084986596	1.070649567	
TBL3	3.069077361	FALSE	0.523626485	0.081116214	1.090892328	
TBP	-0.01858319	FALSE	0.498451233	0.084986596	1.070649567	
TBPL1	-1.078082378	FALSE	0.48219487	0.084986596	1.070649567	
TBRG1	1.204792745	FALSE	0.523442602	0.081240708	1.0902263	
TBRG4	0.931270011	FALSE	0.58054183	0.040209236	1.395674173	
TBX1	3.017776836	FALSE	0.477406993	0.084986596	1.070649567	
TBX19	-0.427998719	FALSE	0.540197309	0.068799919	1.162412075	
TBX21	0.175040051	FALSE	0.469586098	0.084986596	1.070649567	
TBX6	0.244035525	FALSE	0.467487292	0.084986596	1.070649567	
TBXA2R	-0.011518071	FALSE	0.50374007	0.084986596	1.070649567	
TBXAS1	-0.472789943	FALSE	0.487674409	0.084986596	1.070649567	
TC2N	-0.349065156	FALSE	0.480755532	0.084986596	1.070649567	
TCAF1	0.05562206	FALSE	0.73409325	0.001116026	2.952325569	
TCAF2	0.474141233	FALSE	0.498261994	0.084986596	1.070649567	
TCAIM	-0.520472083	FALSE	0.480679814	0.084986596	1.070649567	
TCAP	1.005834492	FALSE	0.60763012	0.026026014	1.584592346	
TCEA1	-0.663095166	FALSE	0.475863469	0.084986596	1.070649567	
TCEA2	1.033173816	FALSE	0.533490807	0.073237585	1.135265986	
TCEA3	-0.896654204	FALSE	0.554930064	0.057651004	1.239193127	
TCEAL1	0.142195963	FALSE	0.470729436	0.084986596	1.070649567	
TCEAL2	0.779706526	FALSE	0.634101014	0.016237026	1.789493517	
TCEAL3	0.306963672	FALSE	0.513702391	0.084986596	1.070649567	
TCEAL4	-0.843943386	FALSE	0.588097115	0.036270345	1.440448315	
TCEAL8	-0.230924022	FALSE	0.54176408	0.06822958	1.166027302	
TCEAL9	-1.117885647	FALSE	0.46826719	0.084986596	1.070649567	
TCEANC	-0.821167552	FALSE	0.473482876	0.084986596	1.070649567	
TCEANC2	1.070094085	FALSE	0.468802201	0.084986596	1.070649567	
TCERG1	-0.752987679	FALSE	0.532665117	0.073904732	1.131327755	
TCF12	-0.313038272	FALSE	0.491258346	0.084986596	1.070649567	
TCF19	-1.148717774	FALSE	0.499521663	0.084986596	1.070649567	
TCF20	-0.498121896	FALSE	0.49677969	0.084986596	1.070649567	
TCF25	0.018195658	FALSE	0.506740891	0.084986596	1.070649567	
TCF3	-0.668914779	FALSE	0.467923571	0.084986596	1.070649567	
TCF4	-0.535014739	FALSE	0.466331796	0.084986596	1.070649567	
TCF7	0.894827476	FALSE	0.474415472	0.084986596	1.070649567	
TCF7L1	-1.255261565	FALSE	0.591889578	0.034184085	1.466176043	
TCF7L2	0.264325973	FALSE	0.500449185	0.084986596	1.070649567	
TCFL5	0.065866368	FALSE	0.546736599	0.064396257	1.191139374	
TCHP	-0.38543173	FALSE	0.504410197	0.084986596	1.070649567	
TCIRG1	1.439738135	FALSE	0.468464582	0.084986596	1.070649567	
TCL1A	-0.652472047	FALSE	0.502009364	0.084986596	1.070649567	
TCL1B	0.19353808	FALSE	0.522544045	0.081996189	1.086206333	
TCN1	-0.243959612	FALSE	0.496486001	0.084986596	1.070649567	
TCN2	0.651230855	FALSE	0.502088775	0.084986596	1.070649567	
TCOF1	0.41352744	FALSE	0.469985595	0.084986596	1.070649567	
TCP1	-0.232849671	FALSE	0.467634219	0.084986596	1.070649567	
TCP10L	-0.667725732	FALSE	0.477990458	0.084986596	1.070649567	
TCP11L1	-0.57426161	FALSE	0.4765689	0.084986596	1.070649567	
TCP11L2	0.526595917	FALSE	0.49471109	0.084986596	1.070649567	
TCTA	-0.193942355	FALSE	0.472880573	0.084986596	1.070649567	
TCTE1	-1.166774291	FALSE	0.497578953	0.084986596	1.070649567	
TCTN1	-0.466702664	FALSE	0.499593039	0.084986596	1.070649567	
TCTN2	-1.570924469	FALSE	0.49086347	0.084986596	1.070649567	
TCTN3	0.90364727	FALSE	0.502729441	0.084986596	1.070649567	
TDG	-0.103205984	FALSE	0.477349225	0.084986596	1.070649567	
TDP1	1.479491164	FALSE	0.467388388	0.084986596	1.070649567	
TDP2	0.757702757	FALSE	0.477596476	0.084986596	1.070649567	
TDRD12	-0.95051707	FALSE	0.653448398	0.010792857	1.966863596	
TDRD3	-0.686899898	FALSE	0.471356136	0.084986596	1.070649567	
TDRD7	0.385004769	FALSE	0.474940138	0.084986596	1.070649567	
TDRD9	-0.353291707	FALSE	0.466542112	0.084986596	1.070649567	
TDRKH	0.249949929	FALSE	0.499722631	0.084986596	1.070649567	
TDRP	-1.317930915	FALSE	0.613639886	0.023252274	1.63353456	
TEAD2	1.061619839	FALSE	0.472722544	0.084986596	1.070649567	
TEAD3	0.252160798	FALSE	0.468636086	0.084986596	1.070649567	
TEC	-0.178850573	FALSE	0.466517919	0.084986596	1.070649567	
TECPR1	-0.403000168	FALSE	0.473178276	0.084986596	1.070649567	
TECPR2	0.072149113	FALSE	0.478926534	0.084986596	1.070649567	
TECR	0.148604019	FALSE	0.507834509	0.084986596	1.070649567	
TECTA	0.939655444	FALSE	0.65090376	0.011427452	1.942050602	
TEDC1	1.766287939	FALSE	0.485488078	0.084986596	1.070649567	
TEDC2	1.912080389	FALSE	0.511193898	0.084986596	1.070649567	
TEF	-0.406624772	FALSE	0.572689746	0.045280652	1.344087327	
TEFM	0.846425078	FALSE	0.469007607	0.084986596	1.070649567	
TEK	0.409868455	FALSE	0.574826623	0.043879379	1.357739532	
TEKT2	1.112883412	FALSE	0.555564519	0.057325811	1.241649792	
TEKT3	-0.345500953	FALSE	0.631274178	0.01689376	1.772273674	
TEKT4	0.029494889	FALSE	0.480904016	0.084986596	1.070649567	
TEKT5	-0.987947496	FALSE	0.512357746	0.084986596	1.070649567	
TELO2	0.090406904	FALSE	0.468190829	0.084986596	1.070649567	
TEN1	-0.095745622	FALSE	0.578332103	0.041254045	1.384533462	
TENM1	-0.780927515	FALSE	0.605141367	0.027348527	1.563066061	
TENM4	-1.052022072	FALSE	0.488724292	0.084986596	1.070649567	
TENT2	-0.753909275	FALSE	0.53960859	0.06902869	1.160970365	
TENT4A	-0.809444109	FALSE	0.553705164	0.059089631	1.228488725	
TENT4B	0.068330686	FALSE	0.471862536	0.084986596	1.070649567	
TENT5A	0.072673139	FALSE	0.546182651	0.064856965	1.188043377	
TENT5B	1.679307742	FALSE	0.654481553	0.010644144	1.97288925	
TENT5C	0.441705304	FALSE	0.468310912	0.084986596	1.070649567	
TEP1	-0.822159238	FALSE	0.543915251	0.066547362	1.176869153	
TEPSIN	-0.431973435	FALSE	0.47577378	0.084986596	1.070649567	
TERF1	-0.9080692	FALSE	0.474201621	0.084986596	1.070649567	
TERF2	-0.844354643	FALSE	0.471386297	0.084986596	1.070649567	
TERF2IP	-0.139132694	FALSE	0.485275591	0.084986596	1.070649567	
TERT	1.410597385	FALSE	0.469078515	0.084986596	1.070649567	
TES	0.121200191	FALSE	0.467009712	0.084986596	1.070649567	
TESC	0.871061655	FALSE	0.495268617	0.084986596	1.070649567	
TESK1	-0.663585718	FALSE	0.46640832	0.084986596	1.070649567	
TESK2	0.151525246	FALSE	0.470304821	0.084986596	1.070649567	
TESMIN	-0.196528358	FALSE	0.538299514	0.069943514	1.155252555	
TESPA1	-0.766103015	FALSE	0.486016411	0.084986596	1.070649567	
TET1	-0.76424532	FALSE	0.476361828	0.084986596	1.070649567	
TET2	-0.608108252	FALSE	0.468692604	0.084986596	1.070649567	
TET3	-0.639222427	FALSE	0.489420135	0.084986596	1.070649567	
TEX10	0.764305243	FALSE	0.471362646	0.084986596	1.070649567	
TEX101	-0.905537352	FALSE	0.468453314	0.084986596	1.070649567	
TEX12	-0.442017317	FALSE	0.470382494	0.084986596	1.070649567	
TEX14	-0.419787827	FALSE	0.466985806	0.084986596	1.070649567	
TEX2	0.762951694	FALSE	0.502640452	0.084986596	1.070649567	
TEX22	-0.404309293	FALSE	0.56402417	0.051256074	1.290254663	
TEX261	0.71498305	FALSE	0.485698132	0.084986596	1.070649567	
TEX264	0.78649886	FALSE	0.584368055	0.038076506	1.419342913	
TEX29	-0.896708837	FALSE	0.466531799	0.084986596	1.070649567	
TEX30	-0.554257394	FALSE	0.505408976	0.084986596	1.070649567	
TEX46	-0.410718687	FALSE	0.496448788	0.084986596	1.070649567	
TEX9	-0.011546035	FALSE	0.478019014	0.084986596	1.070649567	
TF	0.048509697	FALSE	0.499362271	0.084986596	1.070649567	
TFAM	-0.300022003	FALSE	0.470194237	0.084986596	1.070649567	
TFAP2E	1.176080492	FALSE	0.478285468	0.084986596	1.070649567	
TFAP4	0.383068408	FALSE	0.483041834	0.084986596	1.070649567	
TFB1M	0.332019358	FALSE	0.489473248	0.084986596	1.070649567	
TFB2M	1.019210476	FALSE	0.500649118	0.084986596	1.070649567	
TFCP2	0.671533991	FALSE	0.502986567	0.084986596	1.070649567	
TFCP2L1	-0.587779737	FALSE	0.494709227	0.084986596	1.070649567	
TFDP1	0.091303135	FALSE	0.471172522	0.084986596	1.070649567	
TFDP2	-0.643473679	FALSE	0.501871817	0.084986596	1.070649567	
TFE3	-0.156471178	FALSE	0.46625621	0.084986596	1.070649567	
TFEB	0.637054518	FALSE	0.538025369	0.069956404	1.155172524	
TFEC	1.309741666	FALSE	0.498446415	0.084986596	1.070649567	
TFF3	-0.309245453	FALSE	0.481884182	0.084986596	1.070649567	
TFG	-1.118590469	FALSE	0.466735266	0.084986596	1.070649567	
TFIP11	-0.524677982	FALSE	0.646229009	0.012652317	1.89782992	
TFPI	-0.224197542	FALSE	0.467034216	0.084986596	1.070649567	
TFPI2	-0.8107082	FALSE	0.53323102	0.073487179	1.133788422	
TFPT	-0.341021774	FALSE	0.493482385	0.084986596	1.070649567	
TFR2	-0.334159771	FALSE	0.4713575	0.084986596	1.070649567	
TFRC	0.237839823	FALSE	0.493022325	0.084986596	1.070649567	
TG	0.53218551	FALSE	0.470336553	0.084986596	1.070649567	
TGDS	0.784064697	FALSE	0.473446461	0.084986596	1.070649567	
TGFA	-0.921582826	FALSE	0.494926667	0.084986596	1.070649567	
TGFB1	-0.566490558	FALSE	0.545990145	0.064985372	1.18718439	
TGFB1I1	1.352582486	FALSE	0.564148147	0.05122294	1.290535497	
TGFB2	0.466178545	FALSE	0.472231536	0.084986596	1.070649567	
TGFB3	-0.034385102	FALSE	0.572039946	0.045635733	1.340694972	
TGFBI	-1.374346726	FALSE	0.480257963	0.084986596	1.070649567	
TGFBR1	-0.915434521	FALSE	0.476058904	0.084986596	1.070649567	
TGFBR2	-1.419829458	FALSE	0.481709152	0.084986596	1.070649567	
TGFBR3	-1.089230064	FALSE	0.569998564	0.047020167	1.32771583	
TGFBR3L	0.451208907	FALSE	0.558364706	0.055036149	1.259351959	
TGFBRAP1	-0.140029565	FALSE	0.489896638	0.084986596	1.070649567	
TGIF1	1.048591273	FALSE	0.497141553	0.084986596	1.070649567	
TGIF2	2.193071991	FALSE	0.647128166	0.012421571	1.905823466	
TGM1	-0.977180716	FALSE	0.531164329	0.0752021	1.123770031	
TGM2	0.579931346	FALSE	0.524364139	0.080627264	1.093518077	
TGM3	-0.805457406	FALSE	0.597675206	0.031042356	1.508045318	
TGOLN2	-0.049403842	FALSE	0.4986288	0.084986596	1.070649567	
TGS1	-0.976108827	FALSE	0.508095149	0.084986596	1.070649567	
THADA	-0.869040497	FALSE	0.466625191	0.084986596	1.070649567	
THAP1	0.191475924	FALSE	0.520978313	0.083367562	1.0790029	
THAP10	0.150339455	FALSE	0.542988691	0.067416207	1.171235688	
THAP11	-0.11890818	FALSE	0.508339063	0.084986596	1.070649567	
THAP12	-1.22625087	FALSE	0.472924611	0.084986596	1.070649567	
THAP2	0.699711532	FALSE	0.505513443	0.084986596	1.070649567	
THAP3	0.736086048	FALSE	0.468540076	0.084986596	1.070649567	
THAP4	-0.729645511	FALSE	0.704106623	0.002860417	2.543570711	
THAP5	-1.139740169	FALSE	0.470371221	0.084986596	1.070649567	
THAP6	0.510653123	FALSE	0.500573432	0.084986596	1.070649567	
THAP7	-1.35835598	FALSE	0.52931045	0.076476198	1.116473714	
THAP8	-0.297743204	FALSE	0.469190434	0.084986596	1.070649567	
THAP9	0.061071847	FALSE	0.504087599	0.084986596	1.070649567	
THBD	1.22721703	FALSE	0.466861179	0.084986596	1.070649567	
THBS1	-0.434721163	FALSE	0.511849429	0.084986596	1.070649567	
THBS3	2.28568283	FALSE	0.466296766	0.084986596	1.070649567	
THBS4	0.55439194	FALSE	0.531768418	0.074736146	1.126469301	
THEM4	0.339428111	FALSE	0.467451607	0.084986596	1.070649567	
THEM5	-0.08732784	FALSE	0.519953234	0.084214758	1.074611796	
THEM6	3.063807162	FALSE	0.516541881	0.084986596	1.070649567	
THEMIS	0.794576389	FALSE	0.477599805	0.084986596	1.070649567	
THEMIS2	-0.210647956	FALSE	0.478820865	0.084986596	1.070649567	
THG1L	-1.219237322	FALSE	0.475181931	0.084986596	1.070649567	
THNSL1	-0.577733682	FALSE	0.470663211	0.084986596	1.070649567	
THNSL2	-1.175306419	FALSE	0.5819589	0.039266262	1.405980437	
THOC1	-1.468201581	FALSE	0.48344128	0.084986596	1.070649567	
THOC2	-1.54570212	FALSE	0.466257924	0.084986596	1.070649567	
THOC3	1.304665067	FALSE	0.473836649	0.084986596	1.070649567	
THOC5	-0.408173032	FALSE	0.55534454	0.057517696	1.240198516	
THOC6	3.436692023	FALSE	0.508030433	0.084986596	1.070649567	
THOC7	-0.816153028	FALSE	0.655351119	0.010485941	1.97939258	
THOP1	-0.681257305	FALSE	0.475003771	0.084986596	1.070649567	
THRA	-0.778223233	FALSE	0.496363827	0.084986596	1.070649567	
THRAP3	-0.36238631	FALSE	0.47298442	0.084986596	1.070649567	
THRB	-0.298135577	FALSE	0.491891833	0.084986596	1.070649567	
THSD1	-0.125552255	FALSE	0.506333396	0.084986596	1.070649567	
THTPA	0.204865858	FALSE	0.644044451	0.013255681	1.877597964	
THUMPD1	-1.257741791	FALSE	0.472409159	0.084986596	1.070649567	
THUMPD2	0.110931029	FALSE	0.519157937	0.084924492	1.070967045	
THUMPD3	-1.11144399	FALSE	0.511688879	0.084986596	1.070649567	
THYN1	1.494629294	FALSE	0.628862303	0.017637453	1.753564138	
TIA1	0.091206746	FALSE	0.584267938	0.038138408	1.418637437	
TIAL1	0.634174643	FALSE	0.469605727	0.084986596	1.070649567	
TIAM1	-0.497789975	FALSE	0.53019674	0.075874273	1.119905455	
TIAM2	-0.741632566	FALSE	0.552343255	0.060144101	1.22080696	
TICAM1	0.353140865	FALSE	0.503032799	0.084986596	1.070649567	
TICAM2	-0.970000528	FALSE	0.503717121	0.084986596	1.070649567	
TICRR	-1.094519408	FALSE	0.491701037	0.084986596	1.070649567	
TIE1	-0.154568727	FALSE	0.649784345	0.011814194	1.927595888	
TIFA	-0.407156047	FALSE	0.509134847	0.084986596	1.070649567	
TIFAB	-0.895296159	FALSE	0.480681242	0.084986596	1.070649567	
TIGAR	-1.227119236	FALSE	0.565327753	0.050291549	1.298504987	
TIGD1	-0.942490513	FALSE	0.466692325	0.084986596	1.070649567	
TIGD2	-1.170752024	FALSE	0.605380823	0.027186557	1.565645791	
TIGD3	0.384019038	FALSE	0.493690095	0.084986596	1.070649567	
TIGD4	-0.371118322	FALSE	0.623016452	0.019941113	1.700250596	
TIGD5	2.020432124	FALSE	0.49420651	0.084986596	1.070649567	
TIGD6	1.082706976	FALSE	0.498562066	0.084986596	1.070649567	
TIGD7	-0.697789836	FALSE	0.568484313	0.048061453	1.318203104	
TIGIT	-1.424925359	FALSE	0.501244924	0.084986596	1.070649567	
TIMD4	0.42001734	FALSE	0.468615066	0.084986596	1.070649567	
TIMELESS	0.026689578	FALSE	0.613145239	0.023483309	1.6292407	
TIMM10	-1.346839211	FALSE	0.488856858	0.084986596	1.070649567	
TIMM10B	-0.408744888	FALSE	0.46704362	0.084986596	1.070649567	
TIMM13	2.151357799	FALSE	0.570654502	0.046564258	1.331947318	
TIMM17A	-0.388708145	FALSE	0.492352893	0.084986596	1.070649567	
TIMM17B	-0.219943901	FALSE	0.467174752	0.084986596	1.070649567	
TIMM21	0.876717606	FALSE	0.47807395	0.084986596	1.070649567	
TIMM22	-1.50394657	FALSE	0.517189799	0.084986596	1.070649567	
TIMM23	0.03380659	FALSE	0.551949333	0.060331133	1.219458519	
TIMM23B	-0.516676454	FALSE	0.490838557	0.084986596	1.070649567	
TIMM29	0.576289073	FALSE	0.491636364	0.084986596	1.070649567	
TIMM44	0.0756735	FALSE	0.484043387	0.084986596	1.070649567	
TIMM50	0.551794738	FALSE	0.482340569	0.084986596	1.070649567	
TIMM8A	-0.194563066	FALSE	0.490585486	0.084986596	1.070649567	
TIMM8B	-0.396268791	FALSE	0.561721723	0.053032063	1.275461479	
TIMM9	-0.88796934	FALSE	0.485239008	0.084986596	1.070649567	
TIMMDC1	-1.080085373	FALSE	0.467868071	0.084986596	1.070649567	
TIMP1	-0.483671925	FALSE	0.468047192	0.084986596	1.070649567	
TIMP2	-0.487020449	FALSE	0.469342546	0.084986596	1.070649567	
TIMP3	0.051932578	FALSE	0.466484311	0.084986596	1.070649567	
TINCR	-0.500452809	FALSE	0.498843456	0.084986596	1.070649567	
TINF2	-0.473712081	FALSE	0.472928715	0.084986596	1.070649567	
TIPARP	-1.067466702	FALSE	0.53474233	0.072039843	1.142427244	
TIPIN	-1.092749699	FALSE	0.566468847	0.04951112	1.30529725	
TIPRL	0.001163878	FALSE	0.468072886	0.084986596	1.070649567	
TIRAP	-0.030163644	FALSE	0.469030731	0.084986596	1.070649567	
TJAP1	-0.565145849	FALSE	0.560485259	0.054011842	1.267511015	
TJP2	-0.832194277	FALSE	0.541662358	0.06822958	1.166027302	
TJP3	-0.912911905	FALSE	0.49579075	0.084986596	1.070649567	
TK1	0.536314691	FALSE	0.491550154	0.084986596	1.070649567	
TK2	-0.195763488	FALSE	0.4892223	0.084986596	1.070649567	
TKFC	0.024402289	FALSE	0.491032824	0.084986596	1.070649567	
TKT	-0.790600097	FALSE	0.481042936	0.084986596	1.070649567	
TKTL1	-0.715832297	FALSE	0.496490492	0.084986596	1.070649567	
TLCD1	0.552757116	FALSE	0.557935748	0.055260781	1.25758298	
TLCD2	-0.423843801	FALSE	0.494679948	0.084986596	1.070649567	
TLCD3A	0.169030823	FALSE	0.466693131	0.084986596	1.070649567	
TLCD4	0.307660649	FALSE	0.550391736	0.061560565	1.210697402	
TLCD5	0.200727278	FALSE	0.587112044	0.036573395	1.436834725	
TLDC2	0.747792256	FALSE	0.471480111	0.084986596	1.070649567	
TLE1	-0.045896165	FALSE	0.470276637	0.084986596	1.070649567	
TLE2	-0.455068573	FALSE	0.472610724	0.084986596	1.070649567	
TLE3	-0.513054281	FALSE	0.481504682	0.084986596	1.070649567	
TLE4	0.18112955	FALSE	0.467411627	0.084986596	1.070649567	
TLE5	-0.74040813	FALSE	0.510223016	0.084986596	1.070649567	
TLE6	-0.348702772	FALSE	0.476878524	0.084986596	1.070649567	
TLK1	0.034842985	FALSE	0.47536862	0.084986596	1.070649567	
TLK2	-0.748499083	FALSE	0.490158246	0.084986596	1.070649567	
TLN1	-0.188480922	FALSE	0.570408484	0.04665929	1.331061879	
TLN2	-0.942985691	FALSE	0.478149388	0.084986596	1.070649567	
TLNRD1	-1.241075753	FALSE	0.468172942	0.084986596	1.070649567	
TLR1	-0.340482851	FALSE	0.484234677	0.084986596	1.070649567	
TLR10	-1.109579869	FALSE	0.529443018	0.076418821	1.116799665	
TLR2	-0.114047789	FALSE	0.46629571	0.084986596	1.070649567	
TLR3	-0.269618231	FALSE	0.656344869	0.010362946	1.984516749	
TLR4	-0.936698411	FALSE	0.474471033	0.084986596	1.070649567	
TLR5	-1.411096144	FALSE	0.546341979	0.064669843	1.189298195	
TLR6	-1.291412163	FALSE	0.470503957	0.084986596	1.070649567	
TLR7	-0.625415029	FALSE	0.529092043	0.0765279	1.116180206	
TLR8	-0.066548085	FALSE	0.467091941	0.084986596	1.070649567	
TLR9	0.485609108	FALSE	0.466259465	0.084986596	1.070649567	
TM2D1	0.346000746	FALSE	0.483080055	0.084986596	1.070649567	
TM2D2	-0.049887405	FALSE	0.524822489	0.080322674	1.09516184	
TM2D3	0.622001281	FALSE	0.468791017	0.084986596	1.070649567	
TM4SF1	1.541052697	FALSE	0.689210569	0.004299474	2.366584689	
TM4SF19	0.225353978	FALSE	0.477480913	0.084986596	1.070649567	
TM6SF1	0.174822483	FALSE	0.46729105	0.084986596	1.070649567	
TM7SF2	0.991393549	FALSE	0.483631445	0.084986596	1.070649567	
TM7SF3	-0.012452485	FALSE	0.490078667	0.084986596	1.070649567	
TM9SF1	-0.290923615	FALSE	0.476440435	0.084986596	1.070649567	
TM9SF2	-0.46684728	FALSE	0.466391711	0.084986596	1.070649567	
TM9SF3	1.873012309	FALSE	0.468529706	0.084986596	1.070649567	
TM9SF4	-0.860264164	FALSE	0.54654937	0.064401632	1.191103127	
TMA16	0.148885173	FALSE	0.508656888	0.084986596	1.070649567	
TMA7	-0.743153888	FALSE	0.520524076	0.083741149	1.077061086	
TMBIM1	0.609117431	FALSE	0.469383808	0.084986596	1.070649567	
TMBIM4	-0.83418289	FALSE	0.468097346	0.084986596	1.070649567	
TMBIM6	-1.033228875	FALSE	0.475796389	0.084986596	1.070649567	
TMC4	0.155607131	FALSE	0.489362535	0.084986596	1.070649567	
TMC5	-0.284389664	FALSE	0.527163011	0.078456851	1.105369129	
TMC6	0.375567616	FALSE	0.468829416	0.084986596	1.070649567	
TMC8	1.30262845	FALSE	0.489212428	0.084986596	1.070649567	
TMCC1	-0.11574602	FALSE	0.489088104	0.084986596	1.070649567	
TMCC2	0.640223673	FALSE	0.468917009	0.084986596	1.070649567	
TMCC3	-0.933093917	FALSE	0.468157361	0.084986596	1.070649567	
TMCO1	0.195641067	FALSE	0.495288835	0.084986596	1.070649567	
TMCO3	0.788900067	FALSE	0.479918292	0.084986596	1.070649567	
TMCO4	0.464935162	FALSE	0.477285219	0.084986596	1.070649567	
TMCO6	-0.516804128	FALSE	0.467505634	0.084986596	1.070649567	
TMED1	-0.71888754	FALSE	0.466254168	0.084986596	1.070649567	
TMED10	-1.201371225	FALSE	0.466254189	0.084986596	1.070649567	
TMED2	-1.421567128	FALSE	0.475829458	0.084986596	1.070649567	
TMED3	-1.003936525	FALSE	0.516407285	0.084986596	1.070649567	
TMED4	-0.339961438	FALSE	0.476386745	0.084986596	1.070649567	
TMED5	0.569835543	FALSE	0.466673116	0.084986596	1.070649567	
TMED6	-0.087200258	FALSE	0.468798318	0.084986596	1.070649567	
TMED7	0.199598092	FALSE	0.478560588	0.084986596	1.070649567	
TMED8	0.534497062	FALSE	0.559091033	0.054702426	1.261993413	
TMED9	-0.104645421	FALSE	0.500196819	0.084986596	1.070649567	
TMEM101	-0.055879274	FALSE	0.489059922	0.084986596	1.070649567	
TMEM102	2.425852518	FALSE	0.48257909	0.084986596	1.070649567	
TMEM104	0.159579229	FALSE	0.468106835	0.084986596	1.070649567	
TMEM106A	0.636037867	FALSE	0.614221949	0.023036055	1.637591897	
TMEM106B	0.68427343	FALSE	0.580346852	0.040235015	1.395395828	
TMEM106C	-0.757446982	FALSE	0.504290322	0.084986596	1.070649567	
TMEM107	0.24340583	FALSE	0.546915181	0.064290099	1.191855903	
TMEM108	-1.058669382	FALSE	0.466254393	0.084986596	1.070649567	
TMEM109	0.808104539	FALSE	0.504037407	0.084986596	1.070649567	
TMEM11	-1.048190576	FALSE	0.499411129	0.084986596	1.070649567	
TMEM115	-0.046524886	FALSE	0.4725449	0.084986596	1.070649567	
TMEM116	1.226610084	FALSE	0.516217335	0.084986596	1.070649567	
TMEM117	-0.538457463	FALSE	0.600692775	0.02921751	1.534356803	
TMEM119	0.307216625	FALSE	0.658485028	0.009874956	2.005464844	
TMEM120A	1.832332769	FALSE	0.505479672	0.084986596	1.070649567	
TMEM120B	0.272040963	FALSE	0.503712962	0.084986596	1.070649567	
TMEM121	1.67767738	FALSE	0.496488436	0.084986596	1.070649567	
TMEM121B	-0.710613248	FALSE	0.476066515	0.084986596	1.070649567	
TMEM123	-1.06109121	FALSE	0.469021804	0.084986596	1.070649567	
TMEM126A	1.190325896	FALSE	0.507622125	0.084986596	1.070649567	
TMEM126B	0.18720593	FALSE	0.50687716	0.084986596	1.070649567	
TMEM127	-0.675009138	FALSE	0.472529535	0.084986596	1.070649567	
TMEM128	-0.415142595	FALSE	0.544979611	0.065713675	1.182344247	
TMEM129	1.163190608	FALSE	0.487854671	0.084986596	1.070649567	
TMEM131	0.997103156	FALSE	0.493506614	0.084986596	1.070649567	
TMEM131L	0.232292723	FALSE	0.477644583	0.084986596	1.070649567	
TMEM134	0.396699082	FALSE	0.488142762	0.084986596	1.070649567	
TMEM135	-0.868198196	FALSE	0.496544796	0.084986596	1.070649567	
TMEM138	-1.229940668	FALSE	0.470531387	0.084986596	1.070649567	
TMEM139	-0.581550878	FALSE	0.585672897	0.037465558	1.42636779	
TMEM140	-0.725492933	FALSE	0.478403907	0.084986596	1.070649567	
TMEM141	-0.149615673	FALSE	0.526374907	0.079242952	1.101039356	
TMEM143	0.05928231	FALSE	0.481916748	0.084986596	1.070649567	
TMEM144	-0.43402934	FALSE	0.578734855	0.04105566	1.386626959	
TMEM147	0.821179318	FALSE	0.51046772	0.084986596	1.070649567	
TMEM14A	-0.498299164	FALSE	0.470222547	0.084986596	1.070649567	
TMEM14B	-0.064188916	FALSE	0.570383917	0.046666091	1.330998574	
TMEM14C	-0.485601769	FALSE	0.557647834	0.055482964	1.255840347	
TMEM150A	0.403332707	FALSE	0.466841064	0.084986596	1.070649567	
TMEM150B	0.006583367	FALSE	0.490599438	0.084986596	1.070649567	
TMEM154	-1.097091643	FALSE	0.468203099	0.084986596	1.070649567	
